Image Path,Class,Confidence,Bounding Box,Center Coordinates (2D)
E:/ABB/AI/yolov9/data/dataset/images\00025.jpg,sorting_tube_rack_base,0.8609001636505127,"[897.0, 1986.0, 1411.0, 2160.0]","[1154, 2073]"
E:/ABB/AI/yolov9/data/dataset/images\00025.jpg,10ML_centrifuge_tube,0.8533592224121094,"[2917.0, 2092.0, 2999.0, 2158.0]","[2958, 2125]"
E:/ABB/AI/yolov9/data/dataset/images\00025.jpg,refrigerator_close,0.8376210331916809,"[2385.0, 925.0, 3076.0, 1742.0]","[2730, 1333]"
E:/ABB/AI/yolov9/data/dataset/images\00025.jpg,10ML_centrifuge_tube,0.8026525974273682,"[2225.0, 1993.0, 2300.0, 2070.0]","[2262, 2031]"
E:/ABB/AI/yolov9/data/dataset/images\00025.jpg,10ML_centrifuge_tube,0.7469367980957031,"[2393.0, 2105.0, 2488.0, 2160.0]","[2440, 2132]"
E:/ABB/AI/yolov9/data/dataset/images\00025.jpg,dispensing_tube_rack,0.5217916965484619,"[2099.0, 2002.0, 3106.0, 2160.0]","[2602, 2081]"
E:/ABB/AI/yolov9/data/dataset/images\00025.jpg,dispensing_tube_rack,0.34991520643234253,"[2101.0, 2000.0, 2549.0, 2160.0]","[2325, 2080]"
E:/ABB/AI/yolov9/data/dataset/images\00025.jpg,sorting_tube_rack_base,0.2883013188838959,"[1333.0, 1981.0, 1415.0, 2158.0]","[1374, 2069]"
E:/ABB/AI/yolov9/data/dataset/images\00025.jpg,10ML_centrifuge_tube,0.2670626938343048,"[2556.0, 2125.0, 2636.0, 2160.0]","[2596, 2142]"
E:/ABB/AI/yolov9/data/dataset/images\00026.jpg,tube_rack_storage_cabinet,0.9864181876182556,"[0.0, 805.0, 1145.0, 2128.0]","[572, 1466]"
E:/ABB/AI/yolov9/data/dataset/images\00026.jpg,10ML_sorting_tube_rack,0.9841985702514648,"[1365.0, 1752.0, 1827.0, 2151.0]","[1596, 1951]"
E:/ABB/AI/yolov9/data/dataset/images\00026.jpg,sorting_tube_rack_base,0.9453522562980652,"[1355.0, 1977.0, 1836.0, 2160.0]","[1595, 2068]"
E:/ABB/AI/yolov9/data/dataset/images\00026.jpg,5ML_sorting_tube_rack,0.9357606768608093,"[480.0, 1532.0, 986.0, 1918.0]","[733, 1725]"
E:/ABB/AI/yolov9/data/dataset/images\00026.jpg,centrifuge_close,0.9348948001861572,"[1335.0, 938.0, 1771.0, 1324.0]","[1553, 1131]"
E:/ABB/AI/yolov9/data/dataset/images\00026.jpg,5ML_sorting_tube_rack,0.9171127080917358,"[324.0, 1095.0, 911.0, 1513.0]","[617, 1304]"
E:/ABB/AI/yolov9/data/dataset/images\00026.jpg,10ML_sorting_tube_rack,0.8972249031066895,"[0.0, 1340.0, 389.0, 1896.0]","[194, 1618]"
E:/ABB/AI/yolov9/data/dataset/images\00026.jpg,refrigerator_close,0.8688949346542358,"[2847.0, 933.0, 3783.0, 1896.0]","[3315, 1414]"
E:/ABB/AI/yolov9/data/dataset/images\00026.jpg,10ML_centrifuge_tube,0.6844255328178406,"[2689.0, 2110.0, 2779.0, 2159.0]","[2734, 2134]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,10ML_sorting_tube_rack,0.9781861901283264,"[400.0, 1885.0, 1033.0, 2160.0]","[716, 2022]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,10ML_centrifuge_tube,0.9483697414398193,"[2490.0, 1537.0, 2554.0, 1596.0]","[2522, 1566]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,refrigerator_close,0.92768394947052,"[1929.0, 597.0, 2436.0, 1307.0]","[2182, 952]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,centrifuge_close,0.9252341985702515,"[15.0, 1027.0, 755.0, 1537.0]","[385, 1282]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,dispensing_tube_rack,0.9079543352127075,"[1812.0, 1488.0, 3166.0, 2160.0]","[2489, 1824]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,10ML_centrifuge_tube,0.8329817652702332,"[2099.0, 1634.0, 2168.0, 1701.0]","[2133, 1667]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,5ML_centrifuge_tube,0.7274397015571594,"[2024.0, 1713.0, 2111.0, 1794.0]","[2067, 1753]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,10ML_centrifuge_tube,0.6875353455543518,"[1884.0, 1696.0, 1948.0, 1760.0]","[1916, 1728]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,10ML_centrifuge_tube,0.6853628158569336,"[1932.0, 1801.0, 1980.0, 1876.0]","[1956, 1838]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,sorting_tube_rack_base,0.5260030031204224,"[1017.0, 2042.0, 1068.0, 2160.0]","[1042, 2101]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,5ML_centrifuge_tube,0.39848530292510986,"[2166.0, 1676.0, 2248.0, 1757.0]","[2207, 1716]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,sorting_tube_rack_base,0.3205626308917999,"[702.0, 2040.0, 1061.0, 2160.0]","[881, 2100]"
E:/ABB/AI/yolov9/data/dataset/images\00027.jpg,10ML_centrifuge_tube,0.2540069818496704,"[2167.0, 1677.0, 2248.0, 1756.0]","[2207, 1716]"
E:/ABB/AI/yolov9/data/dataset/images\00028.jpg,10ML_sorting_tube_rack,0.9700583815574646,"[395.0, 561.0, 1439.0, 1331.0]","[917, 946]"
E:/ABB/AI/yolov9/data/dataset/images\00028.jpg,10ML_sorting_tube_rack,0.9552162885665894,"[2969.0, 1269.0, 3840.0, 2143.0]","[3404, 1706]"
E:/ABB/AI/yolov9/data/dataset/images\00028.jpg,tube_rack_storage_cabinet,0.9505950808525085,"[0.0, 0.0, 2363.0, 2160.0]","[1181, 1080]"
E:/ABB/AI/yolov9/data/dataset/images\00028.jpg,5ML_sorting_tube_rack,0.9486920237541199,"[1266.0, 197.0, 2049.0, 838.0]","[1657, 517]"
E:/ABB/AI/yolov9/data/dataset/images\00028.jpg,5ML_sorting_tube_rack,0.9026679396629333,"[1624.0, 879.0, 2200.0, 1424.0]","[1912, 1151]"
E:/ABB/AI/yolov9/data/dataset/images\00028.jpg,centrifuge_close,0.9001541137695312,"[2580.0, 0.0, 3394.0, 630.0]","[2987, 315]"
E:/ABB/AI/yolov9/data/dataset/images\00028.jpg,10ML_centrifuge_tube,0.8924242854118347,"[1890.0, 878.0, 1977.0, 950.0]","[1933, 914]"
E:/ABB/AI/yolov9/data/dataset/images\00028.jpg,sorting_tube_rack_base,0.5881417989730835,"[2946.0, 1813.0, 3837.0, 2159.0]","[3391, 1986]"
E:/ABB/AI/yolov9/data/dataset/images\00028.jpg,tube_rack_storage_cabinet,0.4386289119720459,"[1401.0, 0.0, 2393.0, 2142.0]","[1897, 1071]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,10ML_sorting_tube_rack,0.9285579323768616,"[0.0, 0.0, 521.0, 830.0]","[260, 415]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,centrifuge_close,0.9261972308158875,"[2410.0, 0.0, 3348.0, 395.0]","[2879, 197]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,10ML_sorting_tube_rack,0.9213809967041016,"[3519.0, 405.0, 3838.0, 2050.0]","[3678, 1227]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,5ML_sorting_tube_rack,0.9073178172111511,"[1072.0, 559.0, 2042.0, 1302.0]","[1557, 930]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,10ML_centrifuge_tube,0.8726044297218323,"[1503.0, 532.0, 1644.0, 634.0]","[1573, 583]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,tube_rack_storage_cabinet,0.8559308648109436,"[3.0, 0.0, 2314.0, 2160.0]","[1158, 1080]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,5ML_sorting_tube_rack,0.8548219203948975,"[539.0, 1.0, 1659.0, 413.0]","[1099, 207]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,10ML_centrifuge_tube,0.8279363512992859,"[1306.0, 626.0, 1434.0, 720.0]","[1370, 673]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,10ML_centrifuge_tube,0.5450210571289062,"[1418.0, 598.0, 1531.0, 680.0]","[1474, 639]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,10ML_centrifuge_tube,0.5428410172462463,"[1228.0, 675.0, 1332.0, 759.0]","[1280, 717]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,5ML_centrifuge_tube,0.4995224177837372,"[1305.0, 587.0, 1420.0, 642.0]","[1362, 614]"
E:/ABB/AI/yolov9/data/dataset/images\00029.jpg,tube_rack_storage_cabinet,0.48374295234680176,"[1222.0, 0.0, 2297.0, 2119.0]","[1759, 1059]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,tube_rack_storage_cabinet,0.9091169834136963,"[4.0, 0.0, 2385.0, 2160.0]","[1194, 1080]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,5ML_sorting_tube_rack,0.8755295276641846,"[1063.0, 451.0, 2096.0, 1254.0]","[1579, 852]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,10ML_sorting_tube_rack,0.8477747440338135,"[0.0, 0.0, 317.0, 372.0]","[158, 186]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,10ML_centrifuge_tube,0.8314902186393738,"[1523.0, 430.0, 1663.0, 541.0]","[1593, 485]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,centrifuge_close,0.7328324317932129,"[2489.0, 0.0, 3473.0, 365.0]","[2981, 182]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,5ML_sorting_tube_rack,0.7128004431724548,"[582.0, 0.0, 1214.0, 155.0]","[898, 77]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,10ML_centrifuge_tube,0.5871235728263855,"[1306.0, 571.0, 1441.0, 654.0]","[1373, 612]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,10ML_centrifuge_tube,0.5603891611099243,"[1433.0, 511.0, 1547.0, 596.0]","[1490, 553]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,10ML_centrifuge_tube,0.555601954460144,"[1225.0, 607.0, 1326.0, 694.0]","[1275, 650]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,tube_rack_storage_cabinet,0.35390156507492065,"[1283.0, 3.0, 2376.0, 2035.0]","[1829, 1019]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,10ML_centrifuge_tube,0.2882813811302185,"[1310.0, 515.0, 1443.0, 599.0]","[1376, 557]"
E:/ABB/AI/yolov9/data/dataset/images\00030.jpg,5ML_centrifuge_tube,0.2748051881790161,"[1434.0, 513.0, 1552.0, 596.0]","[1493, 554]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,10ML_sorting_tube_rack,0.9548176527023315,"[3265.0, 1234.0, 3840.0, 2160.0]","[3552, 1697]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,tube_rack_storage_cabinet,0.8919318914413452,"[0.0, 0.0, 2102.0, 2160.0]","[1051, 1080]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,5ML_sorting_tube_rack,0.8866906762123108,"[799.0, 572.0, 1845.0, 1459.0]","[1322, 1015]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,centrifuge_close,0.8442487716674805,"[2271.0, 199.0, 3081.0, 834.0]","[2676, 516]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,10ML_centrifuge_tube,0.8389813899993896,"[1168.0, 585.0, 1330.0, 681.0]","[1249, 633]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,sorting_tube_rack_base,0.8169127106666565,"[3173.0, 1766.0, 3840.0, 2159.0]","[3506, 1962]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,5ML_centrifuge_tube,0.8099077939987183,"[1057.0, 598.0, 1172.0, 679.0]","[1114, 638]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,10ML_centrifuge_tube,0.7848629951477051,"[1445.0, 566.0, 1592.0, 671.0]","[1518, 618]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,5ML_sorting_tube_rack,0.7624619007110596,"[657.0, 0.0, 1819.0, 160.0]","[1238, 80]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,10ML_centrifuge_tube,0.7045420408248901,"[1164.0, 534.0, 1309.0, 613.0]","[1236, 573]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,sorting_tube_rack_base,0.6320645809173584,"[3171.0, 1770.0, 3293.0, 2155.0]","[3232, 1962]"
E:/ABB/AI/yolov9/data/dataset/images\00031.jpg,5ML_centrifuge_tube,0.4738790690898895,"[1316.0, 591.0, 1448.0, 672.0]","[1382, 631]"
E:/ABB/AI/yolov9/data/dataset/images\00032.jpg,5ML_sorting_tube_rack,0.9389240145683289,"[1169.0, 651.0, 2174.0, 1445.0]","[1671, 1048]"
E:/ABB/AI/yolov9/data/dataset/images\00032.jpg,tube_rack_storage_cabinet,0.9322571158409119,"[0.0, 0.0, 2449.0, 2160.0]","[1224, 1080]"
E:/ABB/AI/yolov9/data/dataset/images\00032.jpg,10ML_sorting_tube_rack,0.9285725355148315,"[0.0, 755.0, 1188.0, 2157.0]","[594, 1456]"
E:/ABB/AI/yolov9/data/dataset/images\00032.jpg,5ML_sorting_tube_rack,0.9092221260070801,"[1464.0, 1603.0, 2203.0, 2153.0]","[1833, 1878]"
E:/ABB/AI/yolov9/data/dataset/images\00032.jpg,centrifuge_close,0.8879504203796387,"[2493.0, 819.0, 3343.0, 1453.0]","[2918, 1136]"
E:/ABB/AI/yolov9/data/dataset/images\00032.jpg,tube_rack_storage_cabinet,0.5517617464065552,"[1456.0, 0.0, 2440.0, 2151.0]","[1948, 1075]"
E:/ABB/AI/yolov9/data/dataset/images\00033.jpg,dispensing_tube_rack,0.9717967510223389,"[1576.0, 1621.0, 3790.0, 2160.0]","[2683, 1890]"
E:/ABB/AI/yolov9/data/dataset/images\00033.jpg,10ML_centrifuge_tube,0.9422188997268677,"[2540.0, 1656.0, 2632.0, 1748.0]","[2586, 1702]"
E:/ABB/AI/yolov9/data/dataset/images\00033.jpg,10ML_centrifuge_tube,0.936610758304596,"[2001.0, 1866.0, 2095.0, 1974.0]","[2048, 1920]"
E:/ABB/AI/yolov9/data/dataset/images\00033.jpg,10ML_centrifuge_tube,0.9244645833969116,"[2096.0, 2042.0, 2192.0, 2157.0]","[2144, 2099]"
E:/ABB/AI/yolov9/data/dataset/images\00033.jpg,10ML_centrifuge_tube,0.9211199283599854,"[1678.0, 2003.0, 1779.0, 2121.0]","[1728, 2062]"
E:/ABB/AI/yolov9/data/dataset/images\00033.jpg,refrigerator_open,0.8913558721542358,"[1735.0, 278.0, 2500.0, 1248.0]","[2117, 763]"
E:/ABB/AI/yolov9/data/dataset/images\00033.jpg,centrifuge_close,0.4647219777107239,"[0.0, 1083.0, 71.0, 1575.0]","[35, 1329]"
E:/ABB/AI/yolov9/data/dataset/images\00034.jpg,10ML_centrifuge_tube,0.8447938561439514,"[2114.0, 2077.0, 2200.0, 2158.0]","[2157, 2117]"
E:/ABB/AI/yolov9/data/dataset/images\00034.jpg,dispensing_tube_rack,0.7710852026939392,"[1747.0, 2024.0, 2284.0, 2159.0]","[2015, 2091]"
E:/ABB/AI/yolov9/data/dataset/images\00034.jpg,tube_rack_storage_cabinet,0.43024706840515137,"[1427.0, 35.0, 2594.0, 1286.0]","[2010, 660]"
E:/ABB/AI/yolov9/data/dataset/images\00035.jpg,refrigerator_open,0.9986971020698547,"[1000.0, 1.0, 2682.0, 1624.0]","[1841, 812]"
E:/ABB/AI/yolov9/data/dataset/images\00035.jpg,dispensing_tube_rack,0.9557250142097473,"[878.0, 1815.0, 2011.0, 2160.0]","[1444, 1987]"
E:/ABB/AI/yolov9/data/dataset/images\00035.jpg,10ML_centrifuge_tube,0.9022287726402283,"[1234.0, 2063.0, 1374.0, 2158.0]","[1304, 2110]"
E:/ABB/AI/yolov9/data/dataset/images\00035.jpg,10ML_centrifuge_tube,0.8256258368492126,"[1778.0, 1849.0, 1870.0, 1945.0]","[1824, 1897]"
E:/ABB/AI/yolov9/data/dataset/images\00035.jpg,sorting_tube_rack_base,0.4120924770832062,"[0.0, 1585.0, 208.0, 2160.0]","[104, 1872]"
E:/ABB/AI/yolov9/data/dataset/images\00036.jpg,refrigerator_open,0.9989209175109863,"[1312.0, 312.0, 2629.0, 1700.0]","[1970, 1006]"
E:/ABB/AI/yolov9/data/dataset/images\00036.jpg,dispensing_tube_rack,0.9535309076309204,"[1699.0, 1867.0, 2294.0, 2160.0]","[1996, 2013]"
E:/ABB/AI/yolov9/data/dataset/images\00036.jpg,10ML_centrifuge_tube,0.9464811086654663,"[2008.0, 1912.0, 2088.0, 2001.0]","[2048, 1956]"
E:/ABB/AI/yolov9/data/dataset/images\00036.jpg,10ML_centrifuge_tube,0.45533719658851624,"[1513.0, 2126.0, 1598.0, 2160.0]","[1555, 2143]"
E:/ABB/AI/yolov9/data/dataset/images\00036.jpg,sorting_tube_rack_base,0.3185000717639923,"[0.0, 22.0, 88.0, 317.0]","[44, 169]"
E:/ABB/AI/yolov9/data/dataset/images\00037.jpg,refrigerator_open,0.9948979020118713,"[1564.0, 72.0, 2540.0, 1518.0]","[2052, 795]"
E:/ABB/AI/yolov9/data/dataset/images\00037.jpg,dispensing_tube_rack,0.9489809274673462,"[1608.0, 1813.0, 2616.0, 2160.0]","[2112, 1986]"
E:/ABB/AI/yolov9/data/dataset/images\00037.jpg,10ML_centrifuge_tube,0.938893735408783,"[1775.0, 2058.0, 1883.0, 2159.0]","[1829, 2108]"
E:/ABB/AI/yolov9/data/dataset/images\00037.jpg,10ML_centrifuge_tube,0.9365360736846924,"[2304.0, 1852.0, 2398.0, 1947.0]","[2351, 1899]"
E:/ABB/AI/yolov9/data/dataset/images\00038.jpg,dispensing_tube_rack,0.9586701393127441,"[1518.0, 1795.0, 2655.0, 2160.0]","[2086, 1977]"
E:/ABB/AI/yolov9/data/dataset/images\00038.jpg,10ML_centrifuge_tube,0.9419881701469421,"[1790.0, 2019.0, 1887.0, 2133.0]","[1838, 2076]"
E:/ABB/AI/yolov9/data/dataset/images\00038.jpg,10ML_centrifuge_tube,0.9384886026382446,"[2314.0, 1826.0, 2406.0, 1918.0]","[2360, 1872]"
E:/ABB/AI/yolov9/data/dataset/images\00038.jpg,refrigerator_open,0.7040613293647766,"[1592.0, 57.0, 2525.0, 1345.0]","[2058, 701]"
E:/ABB/AI/yolov9/data/dataset/images\00039.jpg,5ML_sorting_tube_rack,0.9732619524002075,"[740.0, 1842.0, 1238.0, 2160.0]","[989, 2001]"
E:/ABB/AI/yolov9/data/dataset/images\00039.jpg,5ML_sorting_tube_rack,0.9390186071395874,"[2.0, 1430.0, 852.0, 2142.0]","[427, 1786]"
E:/ABB/AI/yolov9/data/dataset/images\00039.jpg,centrifuge_close,0.9011831879615784,"[1443.0, 445.0, 2074.0, 1060.0]","[1758, 752]"
E:/ABB/AI/yolov9/data/dataset/images\00039.jpg,tube_rack_storage_cabinet,0.8796981573104858,"[0.0, 933.0, 1442.0, 2160.0]","[721, 1546]"
E:/ABB/AI/yolov9/data/dataset/images\00039.jpg,10ML_sorting_tube_rack,0.7689657211303711,"[1894.0, 2047.0, 2541.0, 2160.0]","[2217, 2103]"
E:/ABB/AI/yolov9/data/dataset/images\00039.jpg,blood_tube,0.5765384435653687,"[2073.0, 2107.0, 2163.0, 2160.0]","[2118, 2133]"
E:/ABB/AI/yolov9/data/dataset/images\00039.jpg,blood_tube,0.45502904057502747,"[1929.0, 2116.0, 2020.0, 2160.0]","[1974, 2138]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,10ML_sorting_tube_rack,0.9715073108673096,"[502.0, 1463.0, 1376.0, 2146.0]","[939, 1804]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,tube_rack_storage_cabinet,0.9697914719581604,"[0.0, 228.0, 2352.0, 2154.0]","[1176, 1191]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,blood_tube,0.9419055581092834,"[3530.0, 1575.0, 3722.0, 1750.0]","[3626, 1662]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,10ML_sorting_tube_rack,0.9374505877494812,"[2885.0, 1453.0, 3840.0, 2146.0]","[3362, 1799]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,5ML_sorting_tube_rack,0.9312950968742371,"[1024.0, 792.0, 1791.0, 1390.0]","[1407, 1091]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,blood_tube,0.9170440435409546,"[3242.0, 1524.0, 3420.0, 1684.0]","[3331, 1604]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,blood_tube,0.9134974479675293,"[3220.0, 1710.0, 3399.0, 1872.0]","[3309, 1791]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,5ML_sorting_tube_rack,0.9104939103126526,"[1697.0, 1203.0, 2194.0, 1664.0]","[1945, 1433]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,blood_tube,0.8948366641998291,"[2996.0, 1649.0, 3141.0, 1795.0]","[3068, 1722]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,centrifuge_close,0.8821817636489868,"[2313.0, 0.0, 3204.0, 390.0]","[2758, 195]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,blood_tube,0.8741469383239746,"[3008.0, 1509.0, 3162.0, 1649.0]","[3085, 1579]"
E:/ABB/AI/yolov9/data/dataset/images\00040.jpg,10ML_centrifuge_tube,0.5866549015045166,"[1800.0, 1207.0, 1861.0, 1287.0]","[1830, 1247]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,5ML_sorting_tube_rack,0.9567914605140686,"[1577.0, 1593.0, 2240.0, 2160.0]","[1908, 1876]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_sorting_tube_rack,0.9543936848640442,"[1.0, 1330.0, 1073.0, 2140.0]","[537, 1735]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_centrifuge_tube,0.949055016040802,"[2560.0, 1449.0, 2719.0, 1605.0]","[2639, 1527]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,sorting_tube_rack_base,0.94085693359375,"[240.0, 1519.0, 1141.0, 2157.0]","[690, 1838]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,dispensing_tube_rack,0.9383885264396667,"[2281.0, 1044.0, 3840.0, 2158.0]","[3060, 1601]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,centrifuge_close,0.9369102120399475,"[1.0, 0.0, 945.0, 702.0]","[473, 351]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_centrifuge_tube,0.9356632232666016,"[3073.0, 1363.0, 3258.0, 1524.0]","[3165, 1443]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,5ML_sorting_tube_rack,0.9283859729766846,"[965.0, 860.0, 1727.0, 1476.0]","[1346, 1168]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_centrifuge_tube,0.9237702488899231,"[2930.0, 1138.0, 3095.0, 1274.0]","[3012, 1206]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,refrigerator_close,0.9235548377037048,"[2573.0, 0.0, 3670.0, 501.0]","[3121, 250]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,blood_tube,0.9218714237213135,"[37.0, 1436.0, 231.0, 1577.0]","[134, 1506]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,blood_tube,0.9134108424186707,"[127.0, 1537.0, 342.0, 1691.0]","[234, 1614]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,5ML_centrifuge_tube,0.9111959934234619,"[1193.0, 1024.0, 1308.0, 1119.0]","[1250, 1071]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_centrifuge_tube,0.9059931635856628,"[1175.0, 875.0, 1292.0, 975.0]","[1233, 925]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,blood_tube,0.9029991030693054,"[226.0, 1392.0, 420.0, 1537.0]","[323, 1464]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,blood_tube,0.8902806639671326,"[411.0, 1372.0, 593.0, 1514.0]","[502, 1443]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_centrifuge_tube,0.8883113861083984,"[1078.0, 945.0, 1205.0, 1050.0]","[1141, 997]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,blood_tube,0.8836317658424377,"[1.0, 1582.0, 141.0, 1721.0]","[71, 1651]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_centrifuge_tube,0.8832166194915771,"[3637.0, 1569.0, 3840.0, 1854.0]","[3738, 1711]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_centrifuge_tube,0.8705035448074341,"[1356.0, 848.0, 1471.0, 955.0]","[1413, 901]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_centrifuge_tube,0.8336197733879089,"[1169.0, 760.0, 1280.0, 864.0]","[1224, 812]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_centrifuge_tube,0.7177364230155945,"[1273.0, 826.0, 1369.0, 914.0]","[1321, 870]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,5ML_centrifuge_tube,0.6934413313865662,"[1101.0, 850.0, 1196.0, 945.0]","[1148, 897]"
E:/ABB/AI/yolov9/data/dataset/images\00041.jpg,10ML_centrifuge_tube,0.3390069603919983,"[1096.0, 852.0, 1201.0, 946.0]","[1148, 899]"
E:/ABB/AI/yolov9/data/dataset/images\00042.jpg,tube_rack_storage_cabinet,0.9839310050010681,"[0.0, 127.0, 1421.0, 2146.0]","[710, 1136]"
E:/ABB/AI/yolov9/data/dataset/images\00042.jpg,sorting_tube_rack_base,0.9710249900817871,"[1687.0, 1219.0, 2329.0, 1693.0]","[2008, 1456]"
E:/ABB/AI/yolov9/data/dataset/images\00042.jpg,sorting_tube_rack_base,0.9688162803649902,"[1524.0, 1852.0, 2266.0, 2160.0]","[1895, 2006]"
E:/ABB/AI/yolov9/data/dataset/images\00042.jpg,10ML_sorting_tube_rack,0.94542396068573,"[1490.0, 1017.0, 2282.0, 1623.0]","[1886, 1320]"
E:/ABB/AI/yolov9/data/dataset/images\00042.jpg,centrifuge_close,0.9431723356246948,"[1360.0, 0.0, 2068.0, 538.0]","[1714, 269]"
E:/ABB/AI/yolov9/data/dataset/images\00042.jpg,10ML_centrifuge_tube,0.9427992105484009,"[2573.0, 493.0, 2705.0, 616.0]","[2639, 554]"
E:/ABB/AI/yolov9/data/dataset/images\00042.jpg,5ML_sorting_tube_rack,0.9350903630256653,"[2938.0, 1403.0, 3840.0, 2150.0]","[3389, 1776]"
E:/ABB/AI/yolov9/data/dataset/images\00042.jpg,10ML_centrifuge_tube,0.9255701303482056,"[2282.0, 633.0, 2405.0, 747.0]","[2343, 690]"
E:/ABB/AI/yolov9/data/dataset/images\00042.jpg,5ML_centrifuge_tube,0.9186456203460693,"[2400.0, 702.0, 2519.0, 809.0]","[2459, 755]"
E:/ABB/AI/yolov9/data/dataset/images\00042.jpg,10ML_centrifuge_tube,0.9180216193199158,"[2366.0, 546.0, 2493.0, 664.0]","[2429, 605]"
